text,label,answer
"তৃতীয় শ্রেণির শিক্ষার্থীরা ৯ টি বাসে একটি অনুষ্ঠানে গিয়েছিল। প্রতিটি বাসে ৪৫ জন শিক্ষার্থী ছিল। কত জন শিক্ষার্থী অনুষ্ঠানে গিয়েছিল?","multiply","৪০৫"
"বিদ্যালয়ের দেওয়ালে ১২৯ জন শিক্ষার্থী প্রত্যেকে ৩ টি করে ছবি তৈরি করে। তারা একসাথে মোট কতগুলো ছবি তৈরি করবে?","multiply","৩৮৭"
"খাবারের ঘরে প্রতিটি টেবিলে ৯ জন ছাত্র বসে ছিলেন। ৩৪ টি টেবিল রয়েছে। খাবারের ঘরে কত জন ছাত্র বসে ছিল?","multiply","৩৪২"
"তিতলির ১৯ টি কুকুর ছিল। প্রতিটি কুকুরের ৫ টি কুকুরছানা ছিল। তিতলির এখন কয়টি কুকুরছানা রয়েছে?","multiply","৯৫"
"আমার কাছে ১২৭ টি আপেল ছিল। সে তার প্রতিবেশীকে ৮৮ টি আপেল দিয়েছে। এখন তার কাছে কত আপেল আছে?","subtract","৩৯"
"জীবন তার জন্মদিনের পার্টিতে ৩৯ জনকে আমন্ত্রণ জানিয়েছিল। তারা প্রত্যেকে ১০ টুকরো কেক খেয়েছিল। তারা কত টুকরো কেক খেয়েছে?","multiply","৩৯০"
"প্রভাত ১ কেজি কাপড় ধোয়াতে ২ গ্রাম সাবানের গুঁড়ো ব্যবহার করেন। তিনি ৯ কেজি কাপড় ধোতে কত গ্রাম সাবান ব্যবহার করবেন?","multiply","১৮"
"আজ স্কুলের প্রথম শ্রেনীর ৩৫ জন ও দ্বিতীয় শ্রেনীর ৪৮ জন এসেছে। আজ ওই দুই শ্রেনীতে মোট কতজন এসেছে?​","add","৮৩"
"পাড়ার অনুষ্ঠানে ১২২ জন শিশু ও ৫৬ জন অভিভাবক এসেছে। প্রত্যেক শিশুকে ২ টি করে লজেন্স দিলে মোট কয়টি লজেন্স লাগবে?","multiply","২৪৪"
"একটি কলার দাম ৪ টাকা। পর্নার কাছে ৪০ টাকা আছে। সে কতগুলি কলা কিনতে পারবে?","divide","১০"
"আমি সকাল ৭ টা তে বাগানে জল দেওয়া শুরু করেছিলাম। সকাল ৭ টা ৩০ মিনিটে শেষ করলাম। আমি কত সময় বাগানে ছিলাম?","subtract","০.৩"
"অনুপমের পরিবারে প্রতিদিন ১৩৫ টি পুতুল তৈরি হয়। ৫ দিনে মোট কয়টি পুতুল তৈরি হবে?","multiply","৬৭৫"
"শ্যাম ১২৫ টি ঘুড়ি বিক্রি করেছে। প্রতিটি ঘুড়ির দাম ৬ টাকা হলে সে মোট কতো টাকা পেল​?","multiply","৭৫০"
"সুজাতার কাছে ৬৬ টি ঘুঁটি ছিল​। সে ৬ জনের মধ্যে সমান ভাগে ভাগ করে দিল​। প্রত্যেকে কত গুলি করে ঘুঁটি পাবে?","divide","১১"
"প্রিয়া গাছ থেকে ৭০০ টি পেয়ারা পেড়ে ৭ টি বস্তায় সমান ভাগে রাখলো। প্রতিটি বস্তায় কত গুলি করে পেয়ারা আছে?","divide","১০০"
"সাহাির কাছে ২৬ টি বোতলের ছিপি রয়েছে। তিনি আরও ৩টি কিনেছেন। তার কাছে মোট কয়টি বোতলের ছিপি আছে?","add","২৯"
"প্রতিটি বাক্সে ৩০টি করে ডিম আছে। তবে ২টি বাক্সে মোট কতগুলি ডিম রয়েছে?","multiply","৬০"
"প্রতিটি বোতলের ছিপির দাম ২.০ টাকা। ৬টি বোতলের ছিপির দাম কত?","multiply","১২"
"প্রতিটি সন্তানের ৮ টি করে কমলালেবু আছে। যদি ৪ টি শিশু থাকে তবে মোট কয়টি কমলালেবু আছে?","multiply","৩২"
"প্রতিটি কলার দাম ৫.০০ টাকা। তবে ৪টি কলার খরচ কত হয়?","multiply","২০"
"প্রতিটি টিকিটের দাম ৯.০০ টাকা। তবে ৪টি টিকিটের দাম কত?","multiply","৩৬"
"প্রতিটি বোতলের ছিপির দাম ৫.০০ টাকা। ৫টি বোতলের ছিপির দাম কত?","multiply","২৫"
"মির এর  ৯ টি বাক্স রয়েছে। প্রতিটি বাক্সে ৮ টি খড়ি রয়েছে। মিরের কত খড়ি আছে?","multiply","৭২"
