"রুবি ৬০ টাকা দিয়ে ৫টি কলম কিনল। প্রতিটির দাম কত?",divide,১২
"একজন শ্রমিক ৮ ঘণ্টা কাজ করে। ৭ দিনে মোট কত ঘণ্টা কাজ করবে?",multiply,৫৬
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ১২ মি এবং প্রস্থ ৮ মি। ক্ষেত্রফল কত?",multiply,৯৬
"রাহিম ২০০ টাকা দিয়ে ৫টি খাতা কিনল। প্রতিটির দাম কত?",divide,৪০
"একটি বাসে ৫০ জন যাত্রী আছে। ২০ জন নেমে গেল। পরে ৩০ জন উঠল। এখন কতজন আছে?",multi_step,৬০
"একটি বাক্সে ২০টি পেন্সিল আছে। ১০টি বাক্সে মোট কতটি?",multiply,২০০
"মিতা ৭ কিমি হাঁটে। সে প্রতিদিন একই দূরত্ব হাঁটে। ৮ দিনে কত কিমি হাঁটবে?",multiply,৫৬
"রুবি ৭৫ টাকা দিয়ে ৩টি খাতা কিনল। প্রতিটি খাতার দাম কত?",divide,২৫
"একজন কৃষক প্রতিদিন ১৮ লিটার দুধ বিক্রি করে। ৫ দিনে মোট কত লিটার বিক্রি হবে?",multiply,৯০
"একটি ক্লাসে ৫০ জন ছাত্র আছে। ১০ জন অনুপস্থিত। এখন কতজন উপস্থিত?",subtract,৪০
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ১৫ মি এবং প্রস্থ ৬ মি। ক্ষেত্রফল কত?",multiply,৯০
"মিঠুর কাছে ৫/৬ কেজি চিনি আছে। সে ১/۳ কেজি ব্যবহার করল। কত কেজি বাকি?",subtract,১/২
"একটি দোকানে ৭০টি খেলনা আছে। ২০টি বিক্রি হলো। পরে আরও ২৫টি যোগ হলো। এখন কতটি আছে?",multi_step,৭৫
"রাহিম ৬টি কলম কিনল। প্রতিটি কলম ১৫ টাকা। মোট কত টাকা খরচ হলো?",multiply,৯০
"একটি ট্রেনে ৫৫ জন যাত্রী আছে। প্রতিটি কোচে ৭ জন বসে। কতটি কোচ লাগবে?",divide_ceil,৮
"মিতা ৩০ টাকা দিয়ে ৩টি চকলেট কিনল। প্রতিটির দাম কত?",divide,১০
"একজন ছাত্র প্রতিদিন ৪ ঘণ্টা পড়ে। ৭ দিনে মোট কত ঘণ্টা পড়বে?",multiply,২৮
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ১০ মি এবং প্রস্থ ৬ মি। ক্ষেত্রফল কত?",multiply,৬০
"রুবি ১০টি পেন্সিল কিনল। পরে ৪টি বন্ধুকে দিল। এখন কতটি আছে?",subtract,৬
"একটি দোকানে ৯০টি আপেল আছে। ৪০টি বিক্রি হলো। পরে আরও ৩০টি যোগ হলো। এখন কতটি আছে?",multi_step,৮০
"মিতা ৩০ টাকা দিয়ে ২টি কলম কিনল। প্রতিটি কলমের দাম কত?",divide,১৫
"একজন কৃষক প্রতিদিন ১২টি ডিম পায়। ১০ দিনে মোট কতটি ডিম?",multiply,১২০
"একটি ক্লাসে ৪০ জন ছেলে এবং ৩৫ জন মেয়ে আছে। মোট কতজন?",add,৭৫
text,label,answer
"রাহিমের কাছে ৮০ টাকা আছে। সে ৩০ টাকা দিয়ে কলম কিনল। পরে আরও ২০ টাকা পেল। এখন তার কাছে কত টাকা আছে?",multi_step,৭০
"মিঠুর কাছে ৫/৬ লিটার দুধ আছে। সে ১/৩ লিটার ব্যবহার করল। কত লিটার বাকি?",subtract,১/২
"একটি ট্রেনে ৬৫ জন যাত্রী আছে। প্রতিটি কোচে ৭ জন বসে। কতটি কোচ লাগবে?",divide_ceil,১০
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ১০ মি এবং প্রস্থ ৮ মি। ক্ষেত্রফল কত?",multiply,৮০
"মিতা ২০টি আপেল কিনল। ৫টি খেয়ে ফেলল। পরে আরও ১০টি কিনল। এখন কতটি আছে?",multi_step,২৫
"একটি স্কুলে ৬০ জন ছাত্র আছে। ৪টি দলে ভাগ করা হলো। প্রতিটি দলে কয়জন?",divide,১৫
"রুবি ১২৫ টাকা দিয়ে ৫টি খাতা কিনল। প্রতিটি খাতার দাম কত?",divide,২৫
"একজন কৃষক প্রতিদিন ১৮টি ডিম পায়। ৬ দিনে মোট কতটি ডিম হবে?",multiply,১০৮
"একটি দোকানে ৮০টি কলম আছে। ২০টি বিক্রি হলো। পরে ১৫টি আরও আনা হলো। এখন কতটি কলম আছে?",multi_step,৭৫
"একটি ট্রাক ৬ কিমি প্রতি লিটার গ্যাস খায়। ট্রাক ৩৬ কিমি যাবে। কত লিটার গ্যাস লাগবে?",divide,৬
"রাহিমের কাছে ২৫০ টাকা আছে। সে ৫০ টাকা খরচ করল। পরে ১০% টাকা ফেরত পেল। এখন কত টাকা আছে?",multi_step,২১০
"মিতা ২/৩ কেজি চিনি কিনল। সে ১/৪ কেজি ব্যবহার করল। কত কেজি বাকি?",subtract,৫/১২
"একটি ক্লাসে ৩০ জন ছেলে এবং ৩৫ জন মেয়ে আছে। মোট কতজন ছাত্র?",add,৬৫
"রুবি ৪টি বই কিনল। প্রথম বই ২৫ টাকা, দ্বিতীয় ৩০ টাকা, তৃতীয় ২০ টাকা, চতুর্থ ২৫ টাকা। মোট কত টাকা খরচ হলো?",add,১০০
"একটি দোকানে ৭৫টি কমলালেবু আছে। ২৫টি বিক্রি হলো। পরে আরও ৫০টি যোগ হলো। এখন কতটি আছে?",multi_step,১০০
"মিতা ৫০ টাকা দিয়ে ৫টি কলম কিনল। প্রতিটি কলমের দাম কত?",divide,১০
"একটি রেস্টুরেন্টে ৮টি টেবিল আছে। প্রতিটি টেবিলে ৬ জন বসে। মোট কতজন খেতে পারে?",multiply,৪৮
